code,name,req,score,row
A21307,中国地质大学（北京）第07组,化,594,A21307 | 中国地质大学（北京）第07组 | 化 | 594 | 222 | 124 | 125 | 66 | 88 | 83 | 10 | 民族班
A21308,中国地质大学（北京）第08组,化,581,A21308 | 中国地质大学（北京）第08组 | 化 | 581 | 222 | 113 | 115 | 67 | 86 | 81 | 5 | 国家专项计划
A21902,防灾科技学院第02组,不限,510,A21902 | 防灾科技学院第02组 | 不限 | 510 | 196 | 105 | 98 | 59 | 82 | 75
A21903,防灾科技学院第03组,化,518,A21903 | 防灾科技学院第03组 | 化 | 518 | 202 | 102 | 113 | 57 | 77 | 69 | 15
A21904,防灾科技学院第04组,不限,494,A21904 | 防灾科技学院第04组 | 不限 | 494 | 193 | 103 | 58 | 59 | 88 | 86 | 国家专项计划
A22302,大连民族大学第02组,不限,507,A22302 | 大连民族大学第02组 | 不限 | 507 | 192 | 97 | 119 | 36 | 86 | 74
A22303,大连民族大学第03组,化,520,A22303 | 大连民族大学第03组 | 化 | 520 | 193 | 97 | 106 | 47 | 91 | 83 | 2
A22304,大连民族大学第04组,化和生,507,A22304 | 大连民族大学第04组 | 化和生 | 507 | 199 | 102 | 108 | 51 | 79 | 70
A22305,大连民族大学第05组,化和生,501,A22305 | 大连民族大学第05组 | 化和生 | 501 | 186 | 95 | 108 | 54 | 78 | 75 | 国家专项计划
A22502,中国劳动关系学院第02组,不限,536,A22502 | 中国劳动关系学院第02组 | 不限 | 536 | 192 | 101 | 125 | 55 | 84 | 80
A22503,中国劳动关系学院第03组,化,529,A22503 | 中国劳动关系学院第03组 | 化 | 529 | 223 | 115 | 90 | 66 | 76 | 74 | 10
A22901,中国科学院大学第01组,化,664,A22901 | 中国科学院大学第01组 | 化 | 664 | 257 | 133 | 141 | 78 | 96 | 92
A22902,中国科学院大学第02组,化,667,A22902 | 中国科学院大学第02组 | 化 | 667 | 257 | 134 | 138 | 86 | 93 | 93
A22903,中国科学院大学第03组,化,657,A22903 | 中国科学院大学第03组 | 化 | 657 | 245 | 126 | 131 | 76 | 100 | 89 | 国家专项计划
A23105,中国社会科学院大学第05组,个限,595,A23105 | 中国社会科学院大学第05组 | 个限 | 595 | 222 | 111 | 137 | 60 | 88 | 88
A30103,哈尔滨工业大学（深圳）第03组,化,651,A30103 | 哈尔滨工业大学（深圳）第03组 | 化 | 651 | 252 | 135 | 135 | 76 | 94 | 94 | ！
A30104,哈尔滨工业大学（深圳）第04组,化,633,A30104 | 哈尔滨工业大学（深圳）第04组 | 化 | 633 | 232 | 123 | 138 | 83 | 92 | 88 | 6
A30105,哈尔滨工业大学（深圳）第05组,化,624,A30105 | 哈尔滨工业大学（深圳）第05组 | 化 | 624 | 222 | 112 | 136 | 74 | 93 | 89 | 3 | 国家专项计划
A30502,北京大学医学部第02组,不限,650,A30502 | 北京大学医学部第02组 | 不限 | 650 | 253 | 128 | 138 | 82 | 89 | 88
A30503,北京大学医学部第03组,化,665,A30503 | 北京大学医学部第03组 | 化 | 665 | 247 | 129 | 144 | 87 | 94 | 93
A30504,北京大学医学部第04组,化,662,A30504 | 北京大学医学部第04组 | 化 | 662 | 254 | 134 | 136 | 85 | 95 | 92
A30903,中国人民大学（苏州校区）第03组,化,654,A30903 | 中国人民大学（苏州校区）第03组 | 化 | 654 | 252 | 133 | 134 | 81 | 94 | 93 | 8
A30904,中国人民大学（苏州校区）第04组,不限,627,A30904 | 中国人民大学（苏州校区）第04组 | 不限 | 627 | 241 | 126 | 135 | 76 | 88 | 87
A30905,中国人民大学（苏州校区）第05组,化,635,A30905 | 中国人民大学（苏州校区）第05组 | 化 | 635 | 247 | 127 | 134 | 74 | 91 | 89 | 2
A31302,北京交通大学（威海校区）第02组,不限,572,A31302 | 北京交通大学（威海校区）第02组 | 不限 | 572 | 217 | 112 | 131 | 62 | 88 | 74 | 2
A31303,北京交通大学（威海校区）第03组,化,588,A31303 | 北京交通大学（威海校区）第03组 | 化 | 588 | 211 | 106 | 137 | 71 | 85 | 84 | 16
A32108,北京师范大学（珠海校区）第08组,不限,621,A32108 | 北京师范大学（珠海校区）第08组 | 不限 | 621 | 255 | 129 | 131 | 52 | 93 | 90 | 2
A32109,北京师范大学（珠海校区）第09组,化,622,A32109 | 北京师范大学（珠海校区）第09组 | 化 | 622 | 258 | 136 | 118 | 74 | 88 | 84
A32501,大连理工大学（盘锦校区）第01组,不限,604,A32501 | 大连理工大学（盘锦校区）第01组 | 不限 | 604 | 229 | 119 | 135 | 68 | 90 | 82 | 2
A32502,大连理工大学（盘锦校区）第02组,化,609,A32502 | 大连理工大学（盘锦校区）第02组 | 化 | 609 | 225 | 120 | 136 | 71 | 90 | 87 | 24
A32503,大连理工大学（盘锦校区）第03组,化,585,A32503 | 大连理工大学（盘锦校区）第03组 | 化 | 585 | 222 | 116 | 126 | 68 | 88 | 81
A32903,东北大学秦皇岛分校第03组,不限,594,A32903 | 东北大学秦皇岛分校第03组 | 不限 | 594 | 240 | 126 | 122 | 61 | 88 | 83
A32904,东北大学秦皇岛分校第04组,化,610,A32904 | 东北大学秦皇岛分校第04组 | 化 | 610 | 228 | 124 | 123 | 87 | 88 | 84 | 2
A32905,东北大学秦皇岛分校第05组,化,594,A32905 | 东北大学秦皇岛分校第05组 | 化 | 594 | 229 | 127 | 122 | 78 | 86 | 79 | 15
A33303,哈尔滨工业大学（威海）第03组,化,632,A33303 | 哈尔滨工业大学（威海）第03组 | 化 | 632 | 244 | 130 | 128 | 78 | 94 | 88 | 4
A33304,哈尔滨工业大学（威海）第04组,化,629,A33304 | 哈尔滨工业大学（威海）第04组 | 化 | 629 | 227 | 125 | 141 | 79 | 92 | 90
A33305,哈尔滨工业大学（威海）第05组,化,609,A33305 | 哈尔滨工业大学（威海）第05组 | 化 | 609 | 224 | 113 | 119 | 81 | 96 | 89 | 国家专项计划
A33702,复旦大学医学院第02组,化,674,A33702 | 复旦大学医学院第02组 | 化 | 674 | 261 | 134 | 141 | 82 | 96 | 94
A33704,复旦大学医学院第04组,化,642,A33704 | 复旦大学医学院第04组 | 化 | 642 | 237 | 124 | 139 | 80 | 94 | 92 | 国家专项计划
A34102,上海交通大学医学院第02组,化,670,A34102 | 上海交通大学医学院第02组 | 化 | 670 | 248 | 130 | 140 | 88 | 98 | 96 | 5
A34104,上海交通大学医学院第04组,化,636,A34104 | 上海交通大学医学院第04组 | 化 | 636 | 240 | 126 | 133 | 67 | 94 | 92 | 6 | 国家专项计划
A34501,浙江大学医学院第01组,化,641,A34501 | 浙江大学医学院第01组 | 化 | 641 | 256 | 135 | 136 | 71 | 90 | 88
A34502,浙江大学医学院第02组,化,619,A34502 | 浙江大学医学院第02组 | 化 | 619 | 248 | 133 | 135 | 78 | 81 | 77
A34904,合肥工业大学（宣城校区）第04组,不限,582,A34904 | 合肥工业大学（宣城校区）第04组 | 不限 | 582 | 212 | 108 | 131 | 63 | 90 | 86
A34905,合肥工业大学（宣城校区）第05组,化,584,A34905 | 合肥工业大学（宣城校区）第05组 | 化 | 584 | 229 | 117 | 125 | 59 | 89 | 82
A34906,合肥工业大学（宜城校区）第06组,化,595,A34906 | 合肥工业大学（宜城校区）第06组 | 化 | 595 | 220 | 121 | 122 | 72 | 93 | 88 | 国冢专项计划
A35303,中国石油大学（北京）克拉玛依校区第03组,不限,568,A35303 | 中国石油大学（北京）克拉玛依校区第03组 | 不限 | 568 | 217 | 115 | 131 | 56 | 83 | 81
A35304,中国石油大学（北京）克拉玛依校区第04组,化,572,A35304 | 中国石油大学（北京）克拉玛依校区第04组 | 化 | 572 | 210 | 111 | 126 | 74 | 84 | 78 | 12
A35305,中国石油大学（北京）克拉玛依校区第05组,化,559,A35305 | 中国石油大学（北京）克拉玛依校区第05组 | 化 | 559 | 216 | 108 | 114 | 52 | 89 | 88 | 国家专项计划
A35703,山东大学威海分校第03组,不限,613,A35703 | 山东大学威海分校第03组 | 不限 | 613 | 218 | 124 | 134 | 74 | 95 | 92 | 2
A35704,山东大学威海分校第04组,化,618,A35704 | 山东大学威海分校第04组 | 化 | 618 | 236 | 120 | 131 | 83 | 90 | 78
A35705,山东大学威海分校第05组,化,600,A35705 | 山东大学威海分校第05组 | 化 | 600 | 214 | 112 | 121 | 80 | 93 | 92 | 国家专项计划
A36101,电子科技大学（沙河校区）第01组,化,633,A36101 | 电子科技大学（沙河校区）第01组 | 化 | 633 | 247 | 133 | 132 | 76 | 94 | 84 | 14
A36102,电子科技大学（沙河校区）第02组,化,628,A36102 | 电子科技大学（沙河校区）第02组 | 化 | 628 | 244 | 131 | 135 | 70 | 93 | 86
A36103,电子科技大学（沙河校区）第03组,化,616,A36103 | 电子科技大学（沙河校区）第03组 | 化 | 616 | 233 | 126 | 128 | 85 | 86 | 84 | 6
A36502,西南大学（荣昌校区）第02组,不限,595,A36502 | 西南大学（荣昌校区）第02组 | 不限 | 595 | 240 | 136 | 119 | 63 | 88 | 85 | 4
A36503,西南大学（荣昌校区）第03组,化,581,A36503 | 西南大学（荣昌校区）第03组 | 化 | 581 | 236 | 125 | 109 | 63 | 90 | 83 | 14
A36504,西南大学（荣昌校区）第04组,化,566,A36504 | 西南大学（荣昌校区）第04组 | 化 | 566 | 207 | 115 | 133 | 61 | 83 | 82 | 12
A50308,陆军工程大学第08组,个限,570,A50308 | 陆军工程大学第08组 | 个限 | 570 | 202 | 102 | 133 | 48 | 89 | 88 | ］
A50309,陆军工程大学第09组,化,576,A50309 | 陆军工程大学第09组 | 化 | 576 | 219 | 115 | 116 | 64 | 84 | 83 | 2
A51703,陆军军医大学第03组,化,572,A51703 | 陆军军医大学第03组 | 化 | 572 | 228 | 116 | 128 | 44 | 88 | 84 | 5
A51704,陆军军医大学第04组,化,585,A51704 | 陆军军医大学第04组 | 化 | 585 | 218 | 116 | 117 | 69 | 91 | 90
C10108,湖北警官学院第08组,不限,522,C10108 | 湖北警官学院第08组 | 不限 | 522 | 206 | 106 | 103 | 53 | 89 | 71
C10109,湖北警官学院第09组,化,527,C10109 | 湖北警官学院第09组 | 化 | 527 | 200 | 102 | 101 | 63 | 82 | 81
C10203,武汉科技大学第03组,不限,560,C10203 | 武汉科技大学第03组 | 不限 | 560 | 199 | 104 | 118 | 68 | 92 | 83
C10204,武汉科技大学第04组,化,592,C10204 | 武汉科技大学第04组 | 化 | 592 | 214 | 116 | 125 | 76 | 90 | 87
C10205,武汉科技大学第05组,化,585,C10205 | 武汉科技大学第05组 | 化 | 585 | 222 | 119 | 128 | 66 | 87 | 82 | 4
C10206,武汉科技大学第06组,化,571,C10206 | 武汉科技大学第06组 | 化 | 571 | 221 | 115 | 129 | 58 | 89 | 74 | 4
C10207,武汉科技大学第07组,化,567,C10207 | 武汉科技大学第07组 | 化 | 567 | 223 | 121 | 134 | 64 | 74 | 72
C10208,武汉科技大学第08组,化,562,C10208 | 武汉科技大学第08组 | 化 | 562 | 212 | 115 | 117 | 68 | 84 | 81
C10209,武汉科技大学第09组,化,569,C10209 | 武汉科技大学第09组 | 化 | 569 | 213 | 109 | 124 | 62 | 85 | 85
C10210,武汉科技大学第10组,生,558,C10210 | 武汉科技大学第10组 | 生 | 558 | 227 | 126 | 104 | 60 | 89 | 78 | 4 | 护理类
C10211,武汉科技大学第11组,化,551,C10211 | 武汉科技大学第11组 | 化 | 551 | 221 | 119 | 105 | 55 | 94 | 76
C10212,武汉科技大学第12组,化,548,C10212 | 武汉科技大学第12组 | 化 | 548 | 190 | 105 | 112 | 75 | 93 | 78
C10213,武汉科技大学第13组,化,563,C10213 | 武汉科技大学第13组 | 化 | 563 | 231 | 127 | 105 | 51 | 89 | 87 | 国家专项计划
C10314,湖北大学第14组,不限,566,C10314 | 湖北大学第14组 | 不限 | 566 | 206 | 109 | 138 | 56 | 85 | 81 | ］
C10315,湖北大学第15组,不限,555,C10315 | 湖北大学第15组 | 不限 | 555 | 214 | 109 | 103 | 65 | 90 | 83
C10316,湖北大学第16组,化,579,C10316 | 湖北大学第16组 | 化 | 579 | 212 | 115 | 133 | 61 | 91 | 82 | 4
C10317,湖北大学第17组,化,561,C10317 | 湖北大学第17组 | 化 | 561 | 217 | 112 | 121 | 68 | 84 | 71
C10318,湖北大学第18组,化,557,C10318 | 湖北大学第18组 | 化 | 557 | 210 | 107 | 100 | 72 | 89 | 86
C10319,湖北大学第19组,化,553,C10319 | 湖北大学第19组 | 化 | 553 | 209 | 113 | 104 | 72 | 90 | 78
C10320,湖北大学第20组,地,558,C10320 | 湖北大学第20组 | 地 | 558 | 206 | 111 | 120 | 59 | 87 | 86
C10321,湖北大学第21组,化,535,C10321 | 湖北大学第21组 | 化 | 535 | 193 | 100 | 124 | 56 | 85 | 77 | 8
C10322,湖北大学第22组,化,542,C10322 | 湖北大学第22组 | 化 | 542 | 219 | 113 | 113 | 57 | 77 | 76 | 4
C10323,湖北大学第23组,化,522,C10323 | 湖北大学第23组 | 化 | 522 | 203 | 104 | 89 | 60 | 87 | 83 | 9
C10324,湖北大学第24组,不限,552,C10324 | 湖北大学第24组 | 不限 | 552 | 210 | 109 | 105 | 69 | 85 | 83 | 2 | 国家专项计划
C10325,湖北大学第25组,化,551,C10325 | 湖北大学第25组 | 化 | 551 | 213 | 118 | 107 | 65 | 89 | 77 | 1 | 国家专项计划
C10326,湖北大学第26组,不限,545,C10326 | 湖北大学第26组 | 不限 | 545 | 204 | 107 | 89 | 72 | 91 | 89 | 3 | 地方专项计划
C10327,湖北大学第27组,化,537,C10327 | 湖北大学第27组 | 化 | 537 | 216 | 110 | 86 | 61 | 88 | 86 | 地方专项计划
C10508,长江大学第08组,不限,522,C10508 | 长江大学第08组 | 不限 | 522 | 189 | 101 | 109 | 54 | 86 | 84
C10509,长江大学第09组,化,542,C10509 | 长江大学第09组 | 化 | 542 | 208 | 105 | 105 | 72 | 80 | 77 | 17
C10510,长江大学第10组,化,523,C10510 | 长江大学第10组 | 化 | 523 | 210 | 114 | 90 | 55 | 89 | 79
C10511,长江大学第11组,化,532,C10511 | 长江大学第11组 | 化 | 532 | 199 | 108 | 98 | 69 | 84 | 82 | 13
C10512,长江大学第12组,化,523,C10512 | 长江大学第12组 | 化 | 523 | 200 | 105 | 116 | 60 | 75 | 72
C10513,长江大学第13组,化,554,C10513 | 长江大学第13组 | 化 | 554 | 225 | 121 | 116 | 46 | 90 | 77 | 9
C10514,长江大学第14组,化,569,C10514 | 长江大学第14组 | 化 | 569 | 224 | 120 | 116 | 71 | 83 | 75
C10515,长江大学第15组,化,564,C10515 | 长江大学第15组 | 化 | 564 | 216 | 114 | 129 | 54 | 88 | 77
C10516,长江大学第16组,化,555,C10516 | 长江大学第16组 | 化 | 555 | 226 | 118 | 134 | 45 | 79 | 71
C10517,长江大学第17组,化,559,C10517 | 长江大学第17组 | 化 | 559 | 234 | 124 | 105 | 47 | 87 | 86
C10518,长江大学第18组,生,520,C10518 | 长江大学第18组 | 生 | 520 | 191 | 96 | 105 | 55 | 88 | 81 | 2
C10519,长江大学第19组,化,525,C10519 | 长江大学第19组 | 化 | 525 | 198 | 106 | 116 | 71 | 75 | 65 | 19
C10520,长江大学第20组,化,523,C10520 | 长江大学第20组 | 化 | 523 | 188 | 95 | 105 | 66 | 81 | 73 | 4 | 国家专项计划
C10521,长江大学第21组,化,521,C10521 | 长江大学第21组 | 化 | 521 | 210 | 105 | 115 | 40 | 78 | 78 | 地方专项计划
C10606,三峡大学第06组,不限,536,C10606 | 三峡大学第06组 | 不限 | 536 | 213 | 107 | 126 | 44 | 77 | 76 | 7
C10607,三峡大学第07组,化,602,C10607 | 三峡大学第07组 | 化 | 602 | 223 | 112 | 131 | 68 | 92 | 88
C10608,三峡大学第08组,化,571,C10608 | 三峡大学第08组 | 化 | 571 | 206 | 104 | 132 | 66 | 85 | 82
C10609,三峡大学第09组,化,567,C10609 | 三峡大学第09组 | 化 | 567 | 212 | 108 | 133 | 64 | 79 | 79
C10610,三峡大学第10组,化,547,C10610 | 三峡大学第10组 | 化 | 547 | 224 | 119 | 88 | 57 | 88 | 80
C10611,二峡大学第11组,化,543,C10611 | 二峡大学第11组 | 化 | 543 | 212 | 107 | 99 | 64 | 87 | 81
C10612,三峡大学第12组,化,537,C10612 | 三峡大学第12组 | 化 | 537 | 208 | 105 | 113 | 45 | 96 | 65
C10613,三峡大学第13组,不限,517,C10613 | 三峡大学第13组 | 不限 | 517 | 198 | 103 | 89 | 59 | 82 | 79 | 少数民族预科班
C10614,峡大学第14组,化,543,C10614 | 峡大学第14组 | 化 | 543 | 212 | 107 | 108 | 57 | 81 | 75 | 民族班
C10615,三峡大学第15组,不限,535,C10615 | 三峡大学第15组 | 不限 | 535 | 201 | 104 | 110 | 56 | 90 | 78 | 国家专项计划
C10616,三峡大学第16组,化,543,C10616 | 三峡大学第16组 | 化 | 543 | 215 | 112 | 87 | 56 | 88 | 87 | 国家专项计划
C10617,三峽大学第17组,化,538,C10617 | 三峽大学第17组 | 化 | 538 | 199 | 100 | 127 | 51 | 79 | 72 | 地方专项计划
C10702,武汉体育学院第02组,不限,507,C10702 | 武汉体育学院第02组 | 不限 | 507 | 195 | 105 | 95 | 60 | 84 | 73
C10703,武汉体育学院第03组,不限,500,C10703 | 武汉体育学院第03组 | 不限 | 500 | 193 | 104 | 114 | 42 | 76 | 75
C10704,武汉体育学院第04组,化,510,C10704 | 武汉体育学院第04组 | 化 | 510 | 204 | 104 | 92 | 68 | T7 | 69
C10807,江汉大学第07组,不限,529,C10807 | 江汉大学第07组 | 不限 | 529 | 201 | 103 | 108 | 52 | 86 | 82
C10808,江汉大学第08组,不限,529,C10808 | 江汉大学第08组 | 不限 | 529 | 206 | 104 | 131 | 51 | 71 | 70
C10809,江汉大学第09组,不限,550,C10809 | 江汉大学第09组 | 不限 | 550 | 209 | 109 | 121 | 49 | 92 | 79 | ］
C10810,江汉大学第10组,不限,536,C10810 | 江汉大学第10组 | 不限 | 536 | 199 | 104 | 111 | 50 | 89 | 87
C10811,江汉大学第11组,不限,525,C10811 | 江汉大学第11组 | 不限 | 525 | 211 | 114 | 78 | 57 | 92 | 87
C10812,江汉大学第12组,化,548,C10812 | 江汉大学第12组 | 化 | 548 | 187 | 106 | 123 | 68 | 94 | 76
C10813,江汉大学第13组,化,537,C10813 | 江汉大学第13组 | 化 | 537 | 217 | 117 | 102 | 52 | 88 | 78 | 11
C10814,江汉大学第14组,化,531,C10814 | 江汉大学第14组 | 化 | 531 | 205 | 112 | 105 | 62 | 80 | 79 | 18
C10815,江汉大学第15组,化,543,C10815 | 江汉大学第15组 | 化 | 543 | 206 | 110 | 115 | 53 | 86 | 83
C10816,江汉大学第16组,化,527,C10816 | 江汉大学第16组 | 化 | 527 | 211 | 107 | 112 | 44 | 81 | 79 | 1
C10817,江汉大学第17组,化,568,C10817 | 江汉大学第17组 | 化 | 568 | 237 | 121 | 102 | 66 | 85 | 78 | 6
C10818,江汉大学第18组,化,535,C10818 | 江汉大学第18组 | 化 | 535 | 211 | 109 | 101 | 69 | 83 | 71 | 6
C10819,江汉大学第19组,化,530,C10819 | 江汉大学第19组 | 化 | 530 | 212 | 110 | 113 | 42 | 83 | 80 | 3 | 地方专项计划
C10904,武汉工程大学第04组,不限,540,C10904 | 武汉工程大学第04组 | 不限 | 540 | 197 | 99 | 102 | 71 | 90 | 80
C10905,武汉工程大学第05组,化,572,C10905 | 武汉工程大学第05组 | 化 | 572 | 221 | 115 | 109 | 76 | 90 | 76
C10906,武汉工程大学第06组,化,546,C10906 | 武汉工程大学第06组 | 化 | 546 | 227 | 117 | 86 | 62 | 87 | 84
C10907,武汉工程大学第07组,化,551,C10907 | 武汉工程大学第07组 | 化 | 551 | 208 | 115 | 122 | 58 | 83 | 80 | 8
C10908,武汉工程大学第08组,化,526,C10908 | 武汉工程大学第08组 | 化 | 526 | 194 | 104 | 121 | 58 | 78 | 75
C10909,武汉工程大学第09组,化,542,C10909 | 武汉工程大学第09组 | 化 | 542 | 199 | 107 | 126 | 53 | 83 | 81 | 国家专项计划
